anio,origen,tema,sentimiento,nivel_xenofobia,nivel_lgtbifobia,bertopic_id,bertopic_nombre
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2019,Prensa,Inmigración,Positivo,neutro,sin_mencion,38,38_asilo_ancianos_centro_ayuntamiento
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,sin_mencion,sin_mencion,4,4_trump_méxico_unidos_donald trump
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,hostilidad_explicita,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2019,Prensa,Inmigración,Negativo,sin_mencion,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2019,Prensa,Inmigración,Negativo,sin_mencion,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,62,62_viking_ocean viking_ocean_356
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,hostilidad_explicita,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2019,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,56,56_cañizares_iglesia_arzobispo_cardenal
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Positivo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,6,6_refugiados_acogida_ayuntamiento_gobierno
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Positivo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Positivo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Positivo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,64,64_texas_abbott_ice_gobernador
2019,Prensa,Inmigración,Negativo,hostilidad_explicita,sin_mencion,64,64_texas_abbott_ice_gobernador
2019,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2019,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,66,66_malta_barco_alan kurdi_alan
2019,Prensa,Inmigración,Positivo,neutro,sin_mencion,8,8_italia_meloni_salvini_italiano
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Positivo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2019,Prensa,Inmigración,Positivo,marco_conflictivo,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Positivo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2019,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Positivo,marco_conflictivo,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Positivo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,sin_mencion,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,sin_mencion,sin_mencion,4,4_trump_méxico_unidos_donald trump
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2019,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,23,23_marruecos_españa_rabat_marroquí
2019,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,8,8_italia_meloni_salvini_italiano
2019,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,sin_mencion,sin_mencion,4,4_trump_méxico_unidos_donald trump
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,6,6_refugiados_acogida_ayuntamiento_gobierno
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Positivo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2019,Prensa,Inmigración,Positivo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2019,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Positivo,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Positivo,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2019,Prensa,Inmigración,Positivo,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2019,Prensa,Inmigración,Positivo,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,79,79_2018_muertes_ruta_oim
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,79,79_2018_muertes_ruta_oim
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,79,79_2018_muertes_ruta_oim
2019,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,8,8_italia_meloni_salvini_italiano
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,79,79_2018_muertes_ruta_oim
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2019,Prensa,Inmigración,Negativo,sin_mencion,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,79,79_2018_muertes_ruta_oim
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Positivo,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,8,8_italia_meloni_salvini_italiano
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,sin_mencion,sin_mencion,4,4_trump_méxico_unidos_donald trump
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,hostilidad_explicita,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,sin_mencion,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,22,22_calais_francia_parís_campamento
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2019,Prensa,Inmigración,Negativo,sin_mencion,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,62,62_viking_ocean viking_ocean_356
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,62,62_viking_ocean viking_ocean_356
2019,Prensa,Inmigración,Negativo,sin_mencion,sin_mencion,4,4_trump_méxico_unidos_donald trump
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2019,Prensa,Inmigración,Negativo,sin_mencion,sin_mencion,4,4_trump_méxico_unidos_donald trump
2019,Prensa,Inmigración,Negativo,hostilidad_explicita,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,4,4_trump_méxico_unidos_donald trump
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,4,4_trump_méxico_unidos_donald trump
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,21,21_solicitudes_asilo_peticiones_protección
2019,Prensa,Inmigración,Negativo,sin_mencion,sin_mencion,4,4_trump_méxico_unidos_donald trump
2019,Prensa,Inmigración,Negativo,sin_mencion,sin_mencion,58,58_venezolanos_venezuela_colombia_país
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,4,4_trump_méxico_unidos_donald trump
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,89,89_día_jornada_migrante_día internacional
2019,Prensa,Inmigración,Negativo,sin_mencion,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,62,62_viking_ocean viking_ocean_356
2019,Prensa,Inmigración,Negativo,hostilidad_explicita,sin_mencion,2,2_alemania_merkel_refugiados_berlín
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,5,5_open_arms_open arms_barco
2019,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
